0.000000000000000000e+00,1.893499999999999943e+02,2.190800000000000125e+02,2.201599999999999966e+02,2.201599999999999966e+02,2.199300000000000068e+02,2.280300000000000011e+02,2.291500000000000057e+02,2.293700000000000045e+02,2.219300000000000068e+02,2.665799999999999841e+02,2.988100000000000023e+02,2.665799999999999841e+02,2.585699999999999932e+02,3.079800000000000182e+02,3.152400000000000091e+02,4.380600000000000023e+02,4.380600000000000023e+02,3.138899999999999864e+02,3.790199999999999818e+02,3.993899999999999864e+02,4.115500000000000114e+02,4.277300000000000182e+02,4.328600000000000136e+02,2.086500000000000057e+02,3.657799999999999727e+02,4.111000000000000227e+02,2.193899999999999864e+02,3.910600000000000023e+02,4.142500000000000000e+02,4.376899999999999977e+02,4.384800000000000182e+02,3.958000000000000114e+02,3.986200000000000045e+02,3.745400000000000205e+02,4.183899999999999864e+02,4.157300000000000182e+02,4.150600000000000023e+02,4.738500000000000227e+02,4.134700000000000273e+02,1.754000000000000057e+02,4.097200000000000273e+02,4.067400000000000091e+02,4.162599999999999909e+02,4.278299999999999841e+02,4.096000000000000227e+02,3.952300000000000182e+02,3.881299999999999955e+02,3.747500000000000000e+02,3.307500000000000000e+02,4.232300000000000182e+02,4.412900000000000205e+02,2.193700000000000045e+02,2.193899999999999864e+02,0.000000000000000000e+00,2.814700000000000273e+02,1.275900000000000034e+02,1.737800000000000011e+02,1.673199999999999932e+02,1.275900000000000034e+02,5.504999999999999716e+01,5.840999999999999659e+01,0.000000000000000000e+00,2.782999999999999829e+01,1.654199999999999875e+02,1.650200000000000102e+02,4.425000000000000000e+01,3.371999999999999886e+01,9.220000000000000284e+01,1.952100000000000080e+02,5.972999999999999687e+01,6.203999999999999915e+01,1.315300000000000011e+02,1.878700000000000045e+02,1.903899999999999864e+02,1.746999999999999886e+02,1.803899999999999864e+02,1.413100000000000023e+02,2.074099999999999966e+02,1.976699999999999875e+02,8.450000000000000000e+01,1.650200000000000102e+02,1.654199999999999875e+02,2.385000000000000000e+02,1.269899999999999949e+02,1.656699999999999875e+02,1.669799999999999898e+02,1.669799999999999898e+02,1.656699999999999875e+02,1.673199999999999932e+02,1.650200000000000102e+02,1.654199999999999875e+02,1.269899999999999949e+02,1.952100000000000080e+02,1.952100000000000080e+02,5.504999999999999716e+01,1.840900000000000034e+02,2.814700000000000273e+02,2.814700000000000273e+02,8.450000000000000000e+01,1.976699999999999875e+02,1.651500000000000057e+02,2.074099999999999966e+02,1.413100000000000023e+02,1.803899999999999864e+02,1.746999999999999886e+02,1.903899999999999864e+02,1.878700000000000045e+02,1.315300000000000011e+02,6.203999999999999915e+01,5.972999999999999687e+01,9.220000000000000284e+01,3.371999999999999886e+01,4.425000000000000000e+01,2.782999999999999829e+01,2.385000000000000000e+02
1.845699999999999932e+02,0.000000000000000000e+00,1.272399999999999949e+02,1.123599999999999994e+02,1.123599999999999994e+02,1.121400000000000006e+02,1.004599999999999937e+02,1.112500000000000000e+02,1.114699999999999989e+02,9.435999999999999943e+01,1.390099999999999909e+02,1.712400000000000091e+02,1.390099999999999909e+02,1.310000000000000000e+02,1.804099999999999966e+02,1.876699999999999875e+02,3.153700000000000045e+02,3.153700000000000045e+02,1.863300000000000125e+02,2.563299999999999841e+02,2.766999999999999886e+02,2.888600000000000136e+02,3.050400000000000205e+02,3.101600000000000250e+02,1.140000000000000000e+02,2.430900000000000034e+02,4.423700000000000045e+02,1.275499999999999972e+02,4.431499999999999773e+02,4.663399999999999750e+02,4.897799999999999727e+02,4.905699999999999932e+02,4.478899999999999864e+02,4.507099999999999795e+02,4.266299999999999955e+02,4.704800000000000182e+02,4.678199999999999932e+02,4.671499999999999773e+02,5.259400000000000546e+02,4.447400000000000091e+02,4.782999999999999829e+01,4.410000000000000000e+02,4.380099999999999909e+02,4.603199999999999932e+02,4.799200000000000159e+02,4.616899999999999977e+02,4.473199999999999932e+02,4.402200000000000273e+02,4.268399999999999750e+02,3.828399999999999750e+02,4.753199999999999932e+02,4.933700000000000045e+02,1.275300000000000011e+02,1.275499999999999972e+02,1.845699999999999932e+02,2.166399999999999864e+02,2.715000000000000000e+02,3.027099999999999795e+02,2.962500000000000000e+02,2.715000000000000000e+02,2.380699999999999932e+02,2.414300000000000068e+02,1.845699999999999932e+02,1.726699999999999875e+02,2.943500000000000227e+02,2.939499999999999886e+02,2.288100000000000023e+02,2.182899999999999920e+02,2.500000000000000000e+02,2.640199999999999818e+02,2.427500000000000000e+02,2.450699999999999932e+02,2.754399999999999977e+02,2.899399999999999977e+02,2.924599999999999795e+02,2.043000000000000114e+02,2.099900000000000091e+02,4.990999999999999659e+01,7.984000000000000341e+01,1.334300000000000068e+02,1.277500000000000000e+02,2.939499999999999886e+02,2.943500000000000227e+02,2.941000000000000227e+02,3.100199999999999818e+02,2.946000000000000227e+02,2.874200000000000159e+02,2.874200000000000159e+02,2.946000000000000227e+02,2.962500000000000000e+02,2.939499999999999886e+02,2.943500000000000227e+02,3.100199999999999818e+02,2.640199999999999818e+02,2.640199999999999818e+02,2.380699999999999932e+02,5.652000000000000313e+01,2.166399999999999864e+02,2.166399999999999864e+02,1.277500000000000000e+02,1.334300000000000068e+02,3.896000000000000085e+01,7.984000000000000341e+01,4.990999999999999659e+01,2.099900000000000091e+02,2.043000000000000114e+02,2.924599999999999795e+02,2.899399999999999977e+02,2.754399999999999977e+02,2.450699999999999932e+02,2.427500000000000000e+02,2.500000000000000000e+02,2.182899999999999920e+02,2.288100000000000023e+02,1.726699999999999875e+02,2.941000000000000227e+02
2.420099999999999909e+02,6.551000000000000512e+01,0.000000000000000000e+00,1.080000000000000071e+00,1.080000000000000071e+00,8.499999999999999778e-01,2.342999999999999972e+01,1.007000000000000028e+01,1.028999999999999915e+01,1.393999999999999950e+01,6.196999999999999886e+01,9.420999999999999375e+01,6.196999999999999886e+01,5.396999999999999886e+01,1.033799999999999955e+02,1.106400000000000006e+02,2.383300000000000125e+02,2.383300000000000125e+02,1.092900000000000063e+02,1.793000000000000114e+02,1.996699999999999875e+02,2.118199999999999932e+02,2.280099999999999909e+02,2.331299999999999955e+02,9.037999999999999545e+01,1.660600000000000023e+02,4.998100000000000023e+02,3.099999999999999978e-01,5.005899999999999750e+02,5.237799999999999727e+02,5.472200000000000273e+02,5.480099999999999909e+02,5.053299999999999841e+02,5.081499999999999773e+02,4.840699999999999932e+02,5.279199999999999591e+02,5.252599999999999909e+02,5.245900000000000318e+02,5.833799999999999955e+02,5.021800000000000068e+02,6.125000000000000000e+01,4.984399999999999977e+02,4.954499999999999886e+02,5.177599999999999909e+02,5.373600000000000136e+02,5.191299999999999955e+02,5.047599999999999909e+02,4.976600000000000250e+02,4.842799999999999727e+02,4.402799999999999727e+02,5.327599999999999909e+02,5.508200000000000500e+02,2.800000000000000266e-01,3.099999999999999978e-01,2.420099999999999909e+02,1.283600000000000136e+02,3.289399999999999977e+02,3.601600000000000250e+02,3.536899999999999977e+02,3.289399999999999977e+02,2.955099999999999909e+02,2.988799999999999955e+02,2.420099999999999909e+02,2.301100000000000136e+02,3.518000000000000114e+02,3.513899999999999864e+02,2.862599999999999909e+02,2.757300000000000182e+02,3.074399999999999977e+02,3.214700000000000273e+02,3.001999999999999886e+02,3.025099999999999909e+02,3.328799999999999955e+02,3.473899999999999864e+02,3.498999999999999773e+02,2.617400000000000091e+02,2.674300000000000068e+02,1.073499999999999943e+02,9.117000000000000171e+01,1.574300000000000068e+02,1.851999999999999886e+02,3.513899999999999864e+02,3.518000000000000114e+02,3.515400000000000205e+02,3.674599999999999795e+02,3.520400000000000205e+02,3.448700000000000045e+02,3.448700000000000045e+02,3.520400000000000205e+02,3.536899999999999977e+02,3.513899999999999864e+02,3.518000000000000114e+02,3.674599999999999795e+02,3.214700000000000273e+02,3.214700000000000273e+02,2.955099999999999909e+02,6.025000000000000000e+01,1.283600000000000136e+02,1.283600000000000136e+02,1.851999999999999886e+02,1.574300000000000068e+02,9.640000000000000568e+01,9.117000000000000171e+01,1.073499999999999943e+02,2.674300000000000068e+02,2.617400000000000091e+02,3.498999999999999773e+02,3.473899999999999864e+02,3.328799999999999955e+02,3.025099999999999909e+02,3.001999999999999886e+02,3.074399999999999977e+02,2.757300000000000182e+02,2.862599999999999909e+02,2.301100000000000136e+02,3.515400000000000205e+02
2.409399999999999977e+02,6.443999999999999773e+01,2.928000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.416999999999999993e+01,2.235999999999999943e+01,8.990000000000000213e+00,9.220000000000000639e+00,1.286999999999999922e+01,6.090999999999999659e+01,9.314000000000000057e+01,6.090999999999999659e+01,5.289999999999999858e+01,1.023100000000000023e+02,1.095699999999999932e+02,2.372700000000000102e+02,2.372700000000000102e+02,1.082300000000000040e+02,1.782299999999999898e+02,1.985999999999999943e+02,2.107599999999999909e+02,2.269399999999999977e+02,2.320699999999999932e+02,8.931000000000000227e+01,1.649900000000000091e+02,4.987400000000000091e+02,2.957999999999999829e+01,4.995199999999999818e+02,5.227200000000000273e+02,5.461499999999999773e+02,5.469500000000000455e+02,5.042599999999999909e+02,5.070899999999999750e+02,4.830000000000000000e+02,5.268500000000000227e+02,5.241900000000000546e+02,5.235299999999999727e+02,5.823200000000000500e+02,5.011200000000000045e+02,6.018999999999999773e+01,4.973700000000000045e+02,4.943899999999999864e+02,5.166900000000000546e+02,5.362899999999999636e+02,5.180700000000000500e+02,5.036899999999999977e+02,4.965899999999999750e+02,4.832200000000000273e+02,4.392099999999999795e+02,5.317000000000000455e+02,5.497500000000000000e+02,2.955999999999999872e+01,2.957999999999999829e+01,2.409399999999999977e+02,1.331599999999999966e+02,3.278700000000000045e+02,3.590899999999999750e+02,3.526200000000000045e+02,3.278700000000000045e+02,2.944499999999999886e+02,2.978100000000000023e+02,2.409399999999999977e+02,2.290399999999999920e+02,3.507300000000000182e+02,3.503199999999999932e+02,2.851899999999999977e+02,2.746600000000000250e+02,3.063700000000000045e+02,3.203999999999999773e+02,2.991299999999999955e+02,3.014399999999999977e+02,3.318100000000000023e+02,3.463199999999999932e+02,3.488299999999999841e+02,2.606800000000000068e+02,2.663600000000000136e+02,1.062900000000000063e+02,9.010999999999999943e+01,1.563700000000000045e+02,1.841299999999999955e+02,3.503199999999999932e+02,3.507300000000000182e+02,3.504700000000000273e+02,3.663899999999999864e+02,3.509800000000000182e+02,3.438000000000000114e+02,3.438000000000000114e+02,3.509800000000000182e+02,3.526200000000000045e+02,3.503199999999999932e+02,3.507300000000000182e+02,3.663899999999999864e+02,3.203999999999999773e+02,3.203999999999999773e+02,2.944499999999999886e+02,5.918999999999999773e+01,1.331599999999999966e+02,1.331599999999999966e+02,1.841299999999999955e+02,1.563700000000000045e+02,9.534000000000000341e+01,9.010999999999999943e+01,1.062900000000000063e+02,2.663600000000000136e+02,2.606800000000000068e+02,3.488299999999999841e+02,3.463199999999999932e+02,3.318100000000000023e+02,3.014399999999999977e+02,2.991299999999999955e+02,3.063700000000000045e+02,2.746600000000000250e+02,2.851899999999999977e+02,2.290399999999999920e+02,3.504700000000000273e+02
2.409399999999999977e+02,6.443999999999999773e+01,2.928000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.416999999999999993e+01,2.235999999999999943e+01,8.990000000000000213e+00,9.220000000000000639e+00,1.286999999999999922e+01,6.090999999999999659e+01,9.314000000000000057e+01,6.090999999999999659e+01,5.289999999999999858e+01,1.023100000000000023e+02,1.095699999999999932e+02,2.372700000000000102e+02,2.372700000000000102e+02,1.082300000000000040e+02,1.782299999999999898e+02,1.985999999999999943e+02,2.107599999999999909e+02,2.269399999999999977e+02,2.320699999999999932e+02,8.931000000000000227e+01,1.649900000000000091e+02,4.987400000000000091e+02,2.957999999999999829e+01,4.995199999999999818e+02,5.227200000000000273e+02,5.461499999999999773e+02,5.469500000000000455e+02,5.042599999999999909e+02,5.070899999999999750e+02,4.830000000000000000e+02,5.268500000000000227e+02,5.241900000000000546e+02,5.235299999999999727e+02,5.823200000000000500e+02,5.011200000000000045e+02,6.018999999999999773e+01,4.973700000000000045e+02,4.943899999999999864e+02,5.166900000000000546e+02,5.362899999999999636e+02,5.180700000000000500e+02,5.036899999999999977e+02,4.965899999999999750e+02,4.832200000000000273e+02,4.392099999999999795e+02,5.317000000000000455e+02,5.497500000000000000e+02,2.955999999999999872e+01,2.957999999999999829e+01,2.409399999999999977e+02,1.331599999999999966e+02,3.278700000000000045e+02,3.590899999999999750e+02,3.526200000000000045e+02,3.278700000000000045e+02,2.944499999999999886e+02,2.978100000000000023e+02,2.409399999999999977e+02,2.290399999999999920e+02,3.507300000000000182e+02,3.503199999999999932e+02,2.851899999999999977e+02,2.746600000000000250e+02,3.063700000000000045e+02,3.203999999999999773e+02,2.991299999999999955e+02,3.014399999999999977e+02,3.318100000000000023e+02,3.463199999999999932e+02,3.488299999999999841e+02,2.606800000000000068e+02,2.663600000000000136e+02,1.062900000000000063e+02,9.010999999999999943e+01,1.563700000000000045e+02,1.841299999999999955e+02,3.503199999999999932e+02,3.507300000000000182e+02,3.504700000000000273e+02,3.663899999999999864e+02,3.509800000000000182e+02,3.438000000000000114e+02,3.438000000000000114e+02,3.509800000000000182e+02,3.526200000000000045e+02,3.503199999999999932e+02,3.507300000000000182e+02,3.663899999999999864e+02,3.203999999999999773e+02,3.203999999999999773e+02,2.944499999999999886e+02,5.918999999999999773e+01,1.331599999999999966e+02,1.331599999999999966e+02,1.841299999999999955e+02,1.563700000000000045e+02,9.534000000000000341e+01,9.010999999999999943e+01,1.062900000000000063e+02,2.663600000000000136e+02,2.606800000000000068e+02,3.488299999999999841e+02,3.463199999999999932e+02,3.318100000000000023e+02,3.014399999999999977e+02,2.991299999999999955e+02,3.063700000000000045e+02,2.746600000000000250e+02,2.851899999999999977e+02,2.290399999999999920e+02,3.504700000000000273e+02
2.411599999999999966e+02,6.467000000000000171e+01,2.950000000000000000e+01,2.200000000000000011e-01,2.200000000000000011e-01,0.000000000000000000e+00,2.258999999999999986e+01,9.220000000000000639e+00,9.439999999999999503e+00,1.309999999999999964e+01,6.113000000000000256e+01,9.337000000000000455e+01,6.113000000000000256e+01,5.313000000000000256e+01,1.025300000000000011e+02,1.097900000000000063e+02,2.374900000000000091e+02,2.374900000000000091e+02,1.084500000000000028e+02,1.784600000000000080e+02,1.988199999999999932e+02,2.109799999999999898e+02,2.271599999999999966e+02,2.322899999999999920e+02,8.953000000000000114e+01,1.652199999999999989e+02,4.989700000000000273e+02,2.980999999999999872e+01,4.997400000000000091e+02,5.229400000000000546e+02,5.463799999999999955e+02,5.471699999999999591e+02,5.044800000000000182e+02,5.073100000000000023e+02,4.832300000000000182e+02,5.270800000000000409e+02,5.244099999999999682e+02,5.237500000000000000e+02,5.825399999999999636e+02,5.013399999999999750e+02,6.040999999999999659e+01,4.976000000000000227e+02,4.946100000000000136e+02,5.169199999999999591e+02,5.365199999999999818e+02,5.182899999999999636e+02,5.039200000000000159e+02,4.968199999999999932e+02,4.834399999999999977e+02,4.394300000000000068e+02,5.319199999999999591e+02,5.499700000000000273e+02,2.978000000000000114e+01,2.980999999999999872e+01,2.411599999999999966e+02,1.333799999999999955e+02,3.281000000000000227e+02,3.593100000000000023e+02,3.528500000000000227e+02,3.281000000000000227e+02,2.946700000000000159e+02,2.980299999999999727e+02,2.411599999999999966e+02,2.292700000000000102e+02,3.509499999999999886e+02,3.505500000000000114e+02,2.854100000000000250e+02,2.748899999999999864e+02,3.066000000000000227e+02,3.206200000000000045e+02,2.993500000000000227e+02,3.016700000000000159e+02,3.320400000000000205e+02,3.465400000000000205e+02,3.490600000000000023e+02,2.608999999999999773e+02,2.665799999999999841e+02,1.065100000000000051e+02,9.032999999999999829e+01,1.565900000000000034e+02,1.843499999999999943e+02,3.505500000000000114e+02,3.509499999999999886e+02,3.506999999999999886e+02,3.666100000000000136e+02,3.511999999999999886e+02,3.440199999999999818e+02,3.440199999999999818e+02,3.511999999999999886e+02,3.528500000000000227e+02,3.505500000000000114e+02,3.509499999999999886e+02,3.666100000000000136e+02,3.206200000000000045e+02,3.206200000000000045e+02,2.946700000000000159e+02,5.940999999999999659e+01,1.333799999999999955e+02,1.333799999999999955e+02,1.843499999999999943e+02,1.565900000000000034e+02,9.556000000000000227e+01,9.032999999999999829e+01,1.065100000000000051e+02,2.665799999999999841e+02,2.608999999999999773e+02,3.490600000000000023e+02,3.465400000000000205e+02,3.320400000000000205e+02,3.016700000000000159e+02,2.993500000000000227e+02,3.066000000000000227e+02,2.748899999999999864e+02,2.854100000000000250e+02,2.292700000000000102e+02,3.506999999999999886e+02
2.427400000000000091e+02,6.623999999999999488e+01,2.678000000000000114e+01,1.190000000000000036e+01,1.190000000000000036e+01,1.167999999999999972e+01,0.000000000000000000e+00,1.078999999999999915e+01,1.100999999999999979e+01,1.466999999999999993e+01,6.271000000000000085e+01,9.493999999999999773e+01,6.271000000000000085e+01,5.470000000000000284e+01,1.041099999999999994e+02,1.113700000000000045e+02,2.390699999999999932e+02,2.390699999999999932e+02,1.100300000000000011e+02,1.800300000000000011e+02,2.004000000000000057e+02,2.125500000000000114e+02,2.287400000000000091e+02,2.338600000000000136e+02,9.110999999999999943e+01,1.667899999999999920e+02,5.005400000000000205e+02,2.708999999999999986e+01,5.013199999999999932e+02,5.245099999999999909e+02,5.479500000000000455e+02,5.487400000000000091e+02,5.060600000000000023e+02,5.088799999999999955e+02,4.848000000000000114e+02,5.286499999999999773e+02,5.259900000000000091e+02,5.253200000000000500e+02,5.841100000000000136e+02,5.029200000000000159e+02,6.199000000000000199e+01,4.991700000000000159e+02,4.961800000000000068e+02,5.184900000000000091e+02,5.380900000000000318e+02,5.198600000000000136e+02,5.054900000000000091e+02,4.983899999999999864e+02,4.850199999999999818e+02,4.410099999999999909e+02,5.334900000000000091e+02,5.515499999999999545e+02,2.707000000000000028e+01,2.708999999999999986e+01,2.427400000000000091e+02,1.306599999999999966e+02,3.296700000000000159e+02,3.608899999999999864e+02,3.544200000000000159e+02,3.296700000000000159e+02,2.962400000000000091e+02,2.996100000000000136e+02,2.427400000000000091e+02,2.308400000000000034e+02,3.525299999999999727e+02,3.521200000000000045e+02,2.869900000000000091e+02,2.764599999999999795e+02,3.081700000000000159e+02,3.221999999999999886e+02,3.009300000000000068e+02,3.032400000000000091e+02,3.336100000000000136e+02,3.481200000000000045e+02,3.506299999999999955e+02,2.624800000000000182e+02,2.681600000000000250e+02,1.080799999999999983e+02,9.190000000000000568e+01,1.581699999999999875e+02,1.859300000000000068e+02,3.521200000000000045e+02,3.525299999999999727e+02,3.522699999999999818e+02,3.681899999999999977e+02,3.527699999999999818e+02,3.456000000000000227e+02,3.456000000000000227e+02,3.527699999999999818e+02,3.544200000000000159e+02,3.521200000000000045e+02,3.525299999999999727e+02,3.681899999999999977e+02,3.221999999999999886e+02,3.221999999999999886e+02,2.962400000000000091e+02,6.099000000000000199e+01,1.306599999999999966e+02,1.306599999999999966e+02,1.859300000000000068e+02,1.581699999999999875e+02,9.714000000000000057e+01,9.190000000000000568e+01,1.080799999999999983e+02,2.681600000000000250e+02,2.624800000000000182e+02,3.506299999999999955e+02,3.481200000000000045e+02,3.336100000000000136e+02,3.032400000000000091e+02,3.009300000000000068e+02,3.081700000000000159e+02,2.764599999999999795e+02,2.869900000000000091e+02,2.308400000000000034e+02,3.522699999999999818e+02
2.319499999999999886e+02,5.545000000000000284e+01,4.014999999999999858e+01,2.526999999999999957e+01,2.526999999999999957e+01,2.503999999999999915e+01,1.336999999999999922e+01,0.000000000000000000e+00,2.200000000000000011e-01,3.879999999999999893e+00,5.190999999999999659e+01,8.415000000000000568e+01,5.190999999999999659e+01,4.390999999999999659e+01,9.331000000000000227e+01,1.005799999999999983e+02,2.282700000000000102e+02,2.282700000000000102e+02,9.923000000000000398e+01,1.692400000000000091e+02,1.895999999999999943e+02,2.017599999999999909e+02,2.179399999999999977e+02,2.230699999999999932e+02,8.031000000000000227e+01,1.560000000000000000e+02,4.897500000000000000e+02,4.046000000000000085e+01,4.905299999999999727e+02,5.137200000000000273e+02,5.371599999999999682e+02,5.379500000000000455e+02,4.952699999999999818e+02,4.980899999999999750e+02,4.740099999999999909e+02,5.178600000000000136e+02,5.152000000000000455e+02,5.145299999999999727e+02,5.733200000000000500e+02,4.921200000000000045e+02,5.118999999999999773e+01,4.883799999999999955e+02,4.853899999999999864e+02,5.076999999999999886e+02,5.272999999999999545e+02,5.090699999999999932e+02,4.946999999999999886e+02,4.876000000000000227e+02,4.742200000000000273e+02,4.302200000000000273e+02,5.227000000000000455e+02,5.407500000000000000e+02,4.042999999999999972e+01,4.046000000000000085e+01,2.319499999999999886e+02,1.440300000000000011e+02,3.188799999999999955e+02,3.500899999999999750e+02,3.436299999999999955e+02,3.188799999999999955e+02,2.854499999999999886e+02,2.888199999999999932e+02,2.319499999999999886e+02,2.200500000000000114e+02,3.417300000000000182e+02,3.413299999999999841e+02,2.761899999999999977e+02,2.656700000000000159e+02,2.973799999999999955e+02,3.113999999999999773e+02,2.901299999999999955e+02,2.924499999999999886e+02,3.228199999999999932e+02,3.373199999999999932e+02,3.398399999999999750e+02,2.516800000000000068e+02,2.573700000000000045e+02,9.729000000000000625e+01,8.110999999999999943e+01,1.473700000000000045e+02,1.751299999999999955e+02,3.413299999999999841e+02,3.417300000000000182e+02,3.414800000000000182e+02,3.573899999999999864e+02,3.419800000000000182e+02,3.348000000000000114e+02,3.348000000000000114e+02,3.419800000000000182e+02,3.436299999999999955e+02,3.413299999999999841e+02,3.417300000000000182e+02,3.573899999999999864e+02,3.113999999999999773e+02,3.113999999999999773e+02,2.854499999999999886e+02,5.018999999999999773e+01,1.440300000000000011e+02,1.440300000000000011e+02,1.751299999999999955e+02,1.473700000000000045e+02,8.634000000000000341e+01,8.110999999999999943e+01,9.729000000000000625e+01,2.573700000000000045e+02,2.516800000000000068e+02,3.398399999999999750e+02,3.373199999999999932e+02,3.228199999999999932e+02,2.924499999999999886e+02,2.901299999999999955e+02,2.973799999999999955e+02,2.656700000000000159e+02,2.761899999999999977e+02,2.200500000000000114e+02,3.414800000000000182e+02
2.317299999999999898e+02,5.522999999999999687e+01,3.992999999999999972e+01,2.505000000000000071e+01,2.505000000000000071e+01,2.482000000000000028e+01,1.315000000000000036e+01,2.394000000000000128e+01,0.000000000000000000e+00,3.660000000000000142e+00,5.168999999999999773e+01,8.393000000000000682e+01,5.168999999999999773e+01,4.368999999999999773e+01,9.309000000000000341e+01,1.003599999999999994e+02,2.280500000000000114e+02,2.280500000000000114e+02,9.901000000000000512e+01,1.690200000000000102e+02,1.893799999999999955e+02,2.015399999999999920e+02,2.177199999999999989e+02,2.228499999999999943e+02,8.009000000000000341e+01,1.557800000000000011e+02,4.895299999999999727e+02,4.024000000000000199e+01,4.903100000000000023e+02,5.135000000000000000e+02,5.369400000000000546e+02,5.377300000000000182e+02,4.950500000000000114e+02,4.978700000000000045e+02,4.737900000000000205e+02,5.176399999999999864e+02,5.149800000000000182e+02,5.143099999999999454e+02,5.731000000000000227e+02,4.918999999999999773e+02,5.096999999999999886e+01,4.881600000000000250e+02,4.851700000000000159e+02,5.074800000000000182e+02,5.270800000000000409e+02,5.088500000000000227e+02,4.944800000000000182e+02,4.873799999999999955e+02,4.740000000000000000e+02,4.300000000000000000e+02,5.224800000000000182e+02,5.405299999999999727e+02,4.021000000000000085e+01,4.024000000000000199e+01,2.317299999999999898e+02,1.438100000000000023e+02,3.186600000000000250e+02,3.498700000000000045e+02,3.434100000000000250e+02,3.186600000000000250e+02,2.852300000000000182e+02,2.886000000000000227e+02,2.317299999999999898e+02,2.198300000000000125e+02,3.415099999999999909e+02,3.411100000000000136e+02,2.759700000000000273e+02,2.654499999999999886e+02,2.971600000000000250e+02,3.111800000000000068e+02,2.899100000000000250e+02,2.922300000000000182e+02,3.226000000000000227e+02,3.371000000000000227e+02,3.396200000000000045e+02,2.514600000000000080e+02,2.571499999999999773e+02,9.706999999999999318e+01,8.089000000000000057e+01,1.471500000000000057e+02,1.749099999999999966e+02,3.411100000000000136e+02,3.415099999999999909e+02,3.412599999999999909e+02,3.571700000000000159e+02,3.417599999999999909e+02,3.345799999999999841e+02,3.345799999999999841e+02,3.417599999999999909e+02,3.434100000000000250e+02,3.411100000000000136e+02,3.415099999999999909e+02,3.571700000000000159e+02,3.111800000000000068e+02,3.111800000000000068e+02,2.852300000000000182e+02,4.996999999999999886e+01,1.438100000000000023e+02,1.438100000000000023e+02,1.749099999999999966e+02,1.471500000000000057e+02,8.612000000000000455e+01,8.089000000000000057e+01,9.706999999999999318e+01,2.571499999999999773e+02,2.514600000000000080e+02,3.396200000000000045e+02,3.371000000000000227e+02,3.226000000000000227e+02,2.922300000000000182e+02,2.899100000000000250e+02,2.971600000000000250e+02,2.654499999999999886e+02,2.759700000000000273e+02,2.198300000000000125e+02,3.412599999999999909e+02
2.280699999999999932e+02,5.157000000000000028e+01,7.692000000000000171e+01,6.203999999999999915e+01,6.203999999999999915e+01,6.182000000000000028e+01,5.014000000000000057e+01,6.092999999999999972e+01,6.114999999999999858e+01,0.000000000000000000e+00,8.868999999999999773e+01,1.209200000000000017e+02,8.868999999999999773e+01,8.068000000000000682e+01,1.300900000000000034e+02,1.373499999999999943e+02,2.650500000000000114e+02,2.650500000000000114e+02,1.360099999999999909e+02,2.060099999999999909e+02,2.263799999999999955e+02,2.385300000000000011e+02,2.547199999999999989e+02,2.598399999999999750e+02,7.643999999999999773e+01,1.927700000000000102e+02,4.858799999999999955e+02,7.723000000000000398e+01,4.866499999999999773e+02,5.098500000000000227e+02,5.332799999999999727e+02,5.340800000000000409e+02,4.913899999999999864e+02,4.942200000000000273e+02,4.701299999999999955e+02,5.139900000000000091e+02,5.113199999999999932e+02,5.106600000000000250e+02,5.694500000000000455e+02,4.882500000000000000e+02,4.732000000000000028e+01,4.845000000000000000e+02,4.815199999999999818e+02,5.038299999999999841e+02,5.234299999999999500e+02,5.051999999999999886e+02,4.908299999999999841e+02,4.837300000000000182e+02,4.703500000000000227e+02,4.263399999999999750e+02,5.188300000000000409e+02,5.368799999999999955e+02,7.720999999999999375e+01,7.723000000000000398e+01,2.280699999999999932e+02,1.808000000000000114e+02,3.150099999999999909e+02,3.462200000000000273e+02,3.397599999999999909e+02,3.150099999999999909e+02,2.815799999999999841e+02,2.849399999999999977e+02,2.280699999999999932e+02,2.161699999999999875e+02,3.378600000000000136e+02,3.374499999999999886e+02,2.723199999999999932e+02,2.618000000000000114e+02,2.935000000000000000e+02,3.075299999999999727e+02,2.862599999999999909e+02,2.885699999999999932e+02,3.189499999999999886e+02,3.334499999999999886e+02,3.359700000000000273e+02,2.478100000000000023e+02,2.534900000000000091e+02,9.342000000000000171e+01,7.723999999999999488e+01,1.435000000000000000e+02,1.712599999999999909e+02,3.374499999999999886e+02,3.378600000000000136e+02,3.376100000000000136e+02,3.535199999999999818e+02,3.381100000000000136e+02,3.309300000000000068e+02,3.309300000000000068e+02,3.381100000000000136e+02,3.397599999999999909e+02,3.374499999999999886e+02,3.378600000000000136e+02,3.535199999999999818e+02,3.075299999999999727e+02,3.075299999999999727e+02,2.815799999999999841e+02,4.632000000000000028e+01,1.808000000000000114e+02,1.808000000000000114e+02,1.712599999999999909e+02,1.435000000000000000e+02,8.246999999999999886e+01,7.723999999999999488e+01,9.342000000000000171e+01,2.534900000000000091e+02,2.478100000000000023e+02,3.359700000000000273e+02,3.334499999999999886e+02,3.189499999999999886e+02,2.885699999999999932e+02,2.862599999999999909e+02,2.935000000000000000e+02,2.618000000000000114e+02,2.723199999999999932e+02,2.161699999999999875e+02,3.376100000000000136e+02
